member_id,total_transactions,unique_items,transaction_days,avg_items_per_transaction,anomaly_vote,anomaly_weighted,anomaly_score
4635,8,8,4,2.0,0,0,0.1377696354242879
4125,11,10,5,2.2,0,0,0.13757191596475477
2085,8,5,4,2.0,0,0,0.20583812650858016
2228,4,4,2,2.0,0,0,0.31909499584079176
3934,11,9,4,2.75,0,0,0.09387029580811523
1329,16,13,5,3.2,0,0,0.24373111909301914
4689,7,6,3,2.3333333333333335,0,0,0.130980297050762
3199,2,2,1,2.0,0,0,0.2211173225478523
2540,17,14,6,2.8333333333333335,0,0,0.1914227687974844
1523,10,10,3,3.3333333333333335,0,0,0.3180230292910665
4078,16,15,6,2.6666666666666665,0,0,0.4680896760601054
4753,23,19,6,3.8333333333333335,1,1,0.5951932104037182
2789,23,19,8,2.875,0,0,0.4355416642312011
3229,12,12,3,4.0,0,0,0.3260451613638064
1715,17,15,6,2.8333333333333335,0,0,0.21804768872988534
4351,13,12,4,3.25,0,0,0.17843747696267487
4397,11,9,4,2.75,0,0,0.1476479280348116
4059,9,9,3,3.0,0,0,0.10712154678798162
1822,13,11,4,3.25,0,0,0.132803533913829
1584,16,15,5,3.2,0,0,0.22212943650866204
2018,13,12,5,2.6,0,0,0.12765314741409442
3401,10,10,3,3.3333333333333335,0,0,0.2361764831121306
4547,7,6,2,3.5,0,0,0.49288546210357187
1398,8,7,2,4.0,0,0,0.36226259959585844
1779,9,8,3,3.0,0,0,0.17110046024787792
1823,11,10,3,3.6666666666666665,0,0,0.24034390332543107
3360,11,9,3,3.6666666666666665,0,0,0.47823790988042697
1565,19,18,6,3.1666666666666665,0,0,0.26966644661291034
3331,8,7,2,4.0,0,0,0.45937142523890495
2408,21,16,7,3.0,0,0,0.2899286030085039
2742,9,8,3,3.0,0,0,0.15815009500886487
4405,10,9,2,5.0,0,0,0.4802102809299553
2817,10,9,3,3.3333333333333335,0,0,0.19331209975312866
3562,18,18,5,3.6,0,0,0.4886231548709176
4380,11,11,4,2.75,0,0,0.14138818897640396
3273,9,9,3,3.0,0,0,0.3013475374376064
3736,12,10,4,3.0,0,0,0.09431404434295938
3295,10,9,3,3.3333333333333335,0,0,0.12624867618369187
4266,19,17,5,3.8,0,0,0.3239238523790662
1372,10,10,3,3.3333333333333335,0,0,0.204555577290772
4820,18,16,7,2.5714285714285716,0,0,0.2254565343769039
4115,11,10,4,2.75,0,0,0.039166293543613444
2236,14,12,4,3.5,0,0,0.18395831262737694
1026,17,15,5,3.4,0,0,0.3900555062330083
4456,17,14,5,3.4,0,0,0.3080054960343899
1358,12,8,4,3.0,0,1,0.5240233450564012
3393,20,16,6,3.3333333333333335,0,0,0.4837914213329227
4946,18,13,5,3.6,0,0,0.3435872078108842
4989,10,9,3,3.3333333333333335,0,0,0.18263148890893854
2961,20,19,6,3.3333333333333335,0,0,0.3425994996022399
3603,12,11,4,3.0,0,0,0.12682766362162706
2745,15,13,6,2.5,0,0,0.13475783440477793
2738,21,17,7,3.0,0,0,0.3136202666535157
3776,17,17,6,2.8333333333333335,0,0,0.35749427866375627
1062,16,13,5,3.2,0,0,0.22132584735653005
1546,9,9,3,3.0,0,0,0.1713042202722345
2020,9,9,3,3.0,0,0,0.20358782732003608
2366,13,11,4,3.25,0,0,0.16293660730196663
4808,11,11,3,3.6666666666666665,0,0,0.27859859887175253
4306,12,12,4,3.0,0,0,0.17396349786813914
4302,20,17,7,2.857142857142857,0,0,0.29705084171854096
4516,7,6,2,3.5,0,0,0.36544205541366576
4482,11,11,3,3.6666666666666665,0,0,0.2866580320084813
2767,5,4,1,5.0,1,1,0.6484708421397144
4228,13,13,5,2.6,0,0,0.19270561951015916
3062,11,10,4,2.75,0,0,0.024842810345773614
2365,17,13,5,3.4,0,0,0.22732873876896134
3775,15,15,5,3.0,0,0,0.2854898345630111
2232,14,13,5,2.8,0,0,0.1015517567242147
4156,13,13,4,3.25,0,0,0.1992288232385123
3643,15,13,5,3.0,0,0,0.0991188591580738
2602,17,13,6,2.8333333333333335,0,0,0.13343036592295313
2502,14,14,3,4.666666666666667,1,1,0.5272195483550667
2205,8,8,2,4.0,0,0,0.41503524862005586
2757,10,10,3,3.3333333333333335,0,0,0.19412562346217024
1825,13,13,4,3.25,0,0,0.2346503821400354
2709,11,9,4,2.75,0,0,0.06845940154904999
2634,5,4,1,5.0,1,1,0.6484708421397144
4832,13,12,5,2.6,0,0,0.14372228686500163
2032,7,7,2,3.5,0,0,0.34781463287271547
2210,19,15,5,3.8,1,1,0.6082886010816085
4315,7,7,2,3.5,0,0,0.43553317439331574
3907,9,6,3,3.0,1,1,0.6059554471788567
2706,23,22,8,2.875,0,1,0.4997804913091255
2247,11,10,3,3.6666666666666665,0,0,0.2455838778754126
4063,9,6,2,4.5,1,1,0.6248253972109545
4780,20,18,7,2.857142857142857,0,0,0.3016202494260166
4843,11,9,3,3.6666666666666665,0,0,0.4556175651902863
4009,11,10,4,2.75,0,0,0.052936089037027484
3697,11,9,4,2.75,0,0,0.14962804787380637
4579,16,14,5,3.2,0,0,0.21736648588258553
1664,10,9,3,3.3333333333333335,0,0,0.20048829395403955
4179,9,9,3,3.0,0,0,0.13113746769325244
1303,14,12,5,2.8,0,0,0.10005690306579808
2392,7,7,2,3.5,0,0,0.23304587816015698
4218,12,11,4,3.0,0,0,0.20421896184978547
2891,5,5,1,5.0,1,1,0.6107149545122571
3409,13,11,4,3.25,0,0,0.12806453046211555
2768,7,7,2,3.5,0,0,0.25203560018595333
3424,11,10,3,3.6666666666666665,0,0,0.2376894322194646
4388,14,12,4,3.5,0,0,0.1417970214819284
3751,9,9,3,3.0,0,0,0.1116861647755001
4282,4,4,2,2.0,0,0,0.22910548832888777
2983,4,4,2,2.0,0,0,0.3993360476988303
2075,6,6,3,2.0,0,0,0.0605449286725395
2841,2,2,1,2.0,0,0,0.3964455624045606
1562,6,6,3,2.0,0,0,0.09892555501831489
1790,4,4,2,2.0,0,0,0.15177520487767035
4395,8,6,3,2.6666666666666665,0,0,0.17339405544909234
3074,5,5,2,2.5,0,0,0.11609964790086265
1277,15,14,5,3.0,0,0,0.22092501276161824
4403,12,8,5,2.4,0,1,0.4983517960768644
2902,7,6,3,2.3333333333333335,0,0,0.26487173294082267
1494,16,15,6,2.6666666666666665,0,0,0.14224925023276147
1917,11,11,5,2.2,0,0,0.1355811192618903
2144,10,9,5,2.0,0,0,0.13558639452728272
2656,10,10,5,2.0,0,0,0.19762937929146798
1881,11,9,5,2.2,0,0,0.0944086137298108
4764,8,8,3,2.6666666666666665,0,0,0.06981246266540159
2361,10,8,4,2.5,0,0,0.1643746553122661
2311,18,15,6,3.0,0,0,0.18649808347106964
3937,10,10,5,2.0,0,0,0.1423265025401678
3304,10,8,3,3.3333333333333335,0,0,0.13735342662050035
1133,13,12,5,2.6,0,0,0.07346928858747774
2843,9,8,4,2.25,0,0,0.13291798011529635
4682,6,6,3,2.0,0,0,0.08464649535657931
4113,12,11,6,2.0,0,0,0.1443183907001834
3906,4,4,2,2.0,0,0,0.14323043435939017
3402,21,20,9,2.3333333333333335,0,0,0.43733453153868124
2039,4,3,2,2.0,0,0,0.2855098520713166
3490,2,2,1,2.0,0,0,0.2211173225478523
1599,14,12,5,2.8,0,0,0.12765286872622528
2613,17,12,6,2.8333333333333335,0,0,0.33783380255673134
1705,8,8,4,2.0,0,0,0.17444750898283332
4571,6,6,3,2.0,0,0,0.07205979227050667
3641,6,5,3,2.0,0,0,0.46818540652956875
4232,12,11,4,3.0,0,0,0.10623835619132634
4345,6,6,3,2.0,0,0,0.10376916334623043
2147,9,8,4,2.25,0,0,0.12674578592550845
3195,6,6,3,2.0,0,0,0.07823107345755555
1910,10,9,5,2.0,0,0,0.19805808578687709
4548,15,14,7,2.142857142857143,0,0,0.2025602475534919
4463,10,10,4,2.5,0,0,0.16151737566458746
3908,4,4,2,2.0,0,0,0.30014400514409134
3701,12,11,4,3.0,0,0,0.1480142138111056
3011,11,10,5,2.2,0,0,0.07360328985440155
2324,6,6,3,2.0,0,0,0.16059405344910585
3778,12,12,5,2.4,0,0,0.13002046701649528
3837,5,5,2,2.5,0,0,0.11519081734538533
3885,5,4,2,2.5,0,0,0.26813839792782707
4936,4,4,2,2.0,0,0,0.17839102140538232
4084,11,10,5,2.2,0,0,0.1045840373928852
2553,14,13,6,2.3333333333333335,0,0,0.19175116507678544
2281,2,2,1,2.0,0,0,0.2211173225478523
2438,4,4,2,2.0,0,0,0.17347075196749717
4362,15,13,6,2.5,0,0,0.08864518337861997
4244,10,9,5,2.0,0,0,0.12362096102521225
4809,12,11,6,2.0,0,0,0.14103920708866077
3996,6,6,3,2.0,0,0,0.13547072304517546
1361,17,13,7,2.4285714285714284,0,0,0.295608347164835
4418,8,7,4,2.0,0,0,0.1453927815411452
4154,8,8,4,2.0,0,0,0.07608070109513511
2034,6,6,3,2.0,0,0,0.19968445545864447
4246,8,8,3,2.6666666666666665,0,0,0.23471255629363177
4231,5,5,2,2.5,0,0,0.20791817844148963
1473,10,10,4,2.5,0,0,0.12830377899564605
3824,2,2,1,2.0,0,0,0.2211173225478523
1094,20,16,8,2.5,0,0,0.34490020378984015
1729,15,12,6,2.5,0,0,0.09644166233272768
3478,2,2,1,2.0,0,0,0.2211173225478523
3307,11,10,4,2.75,0,0,0.050406648190159324
3386,8,8,4,2.0,0,0,0.0788567988104563
2570,11,9,5,2.2,0,0,0.1242414150854912
3613,12,11,4,3.0,0,0,0.10483079431769565
1409,6,5,3,2.0,0,0,0.2058649799263912
3315,13,10,5,2.6,0,0,0.2516003848406052
1256,12,11,5,2.4,0,0,0.10300736571733528
1432,11,11,4,2.75,0,0,0.15220931810139066
1991,23,20,9,2.5555555555555554,0,0,0.48001376477106544
4862,12,11,5,2.4,0,0,0.1628554629193427
3225,18,14,7,2.5714285714285716,0,0,0.2464509397056096
3411,8,6,4,2.0,0,0,0.12845250306936468
3666,12,9,5,2.4,0,0,0.2968847305375732
4159,6,6,3,2.0,0,0,0.2328778578764742
4558,6,6,3,2.0,0,0,0.0742780198455025
4680,9,9,4,2.25,0,0,0.16986562754245224
4595,4,4,2,2.0,0,0,0.27288988946933823
3830,23,20,9,2.5555555555555554,0,0,0.43020685908604334
1223,10,9,4,2.5,0,0,0.01833780053973552
3358,18,15,5,3.6,0,0,0.3649295738484298
3025,11,10,4,2.75,0,0,0.07034373534743917
3851,8,6,4,2.0,0,0,0.34467273703912876
4036,12,12,5,2.4,0,0,0.1501754535984945
1417,10,9,5,2.0,0,0,0.16298121868696544
4061,6,6,3,2.0,0,0,0.16396404817957608
3881,14,12,5,2.8,0,0,0.09059662852774497
3864,15,12,7,2.142857142857143,0,0,0.18812859643496013
2766,7,7,3,2.3333333333333335,0,0,0.09703101287687495
1468,15,13,6,2.5,0,0,0.09121446785605451
4982,3,3,1,3.0,0,0,0.4224582585244345
3450,17,14,7,2.4285714285714284,0,0,0.1586256686960076
4606,13,11,5,2.6,0,0,0.12119651097619644
3773,8,8,3,2.6666666666666665,0,0,0.1900437359113326
2244,15,14,6,2.5,0,0,0.17124660083308219
1114,16,13,6,2.6666666666666665,0,0,0.20118464624055873
3480,12,10,5,2.4,0,0,0.07307526050798119
4052,5,5,2,2.5,0,0,0.20559685041252349
2663,27,21,9,3.0,1,1,0.5163536189771568
2181,7,7,3,2.3333333333333335,0,0,0.050182906604193424
3589,13,12,6,2.1666666666666665,0,0,0.12742494751543296
3144,13,11,4,3.25,0,0,0.09593421103437766
4044,10,10,4,2.5,0,0,0.11262451221537738
4048,9,7,3,3.0,0,0,0.11172149280299892
4637,11,10,5,2.2,0,0,0.058552851729160506
3560,17,17,7,2.4285714285714284,0,0,0.35590044249279407
1228,3,3,1,3.0,0,0,0.2897912524781035
3749,9,9,4,2.25,0,0,0.07692487686529924
4626,7,6,3,2.3333333333333335,0,0,0.20615667557709036
2646,7,7,3,2.3333333333333335,0,0,0.07804817211539071
2037,8,8,3,2.6666666666666665,0,0,0.15053442522664165
2078,6,6,2,3.0,0,0,0.27102706297056955
2444,8,8,3,2.6666666666666665,0,0,0.08440714673648635
4430,14,13,5,2.8,0,0,0.09332483931583292
3137,19,16,8,2.375,0,0,0.28711473946688876
4505,13,10,5,2.6,0,0,0.20670405149436824
4336,15,14,6,2.5,0,0,0.1482477914637642
2800,13,12,5,2.6,0,0,0.10431481799100717
3537,13,11,6,2.1666666666666665,0,0,0.23015521147414128
1140,8,7,2,4.0,0,0,0.39609329408168
1976,3,3,1,3.0,0,0,0.2897912524781035
2291,12,12,5,2.4,0,0,0.12302839792571256
2542,8,8,3,2.6666666666666665,0,0,0.21444743622364418
3770,3,3,1,3.0,0,0,0.2897912524781035
3892,5,5,2,2.5,0,0,0.2467495209075351
2515,12,11,5,2.4,0,0,0.09474409473151256
4687,10,9,4,2.5,0,0,0.06641431259361577
3743,17,15,6,2.8333333333333335,0,0,0.1766072073803412
4245,9,7,4,2.25,0,0,0.09040957105812253
1851,10,9,4,2.5,0,0,0.04860588768240415
1784,7,7,3,2.3333333333333335,0,0,0.08363677223263288
4001,8,6,3,2.6666666666666665,0,0,0.1062518180585502
1939,14,12,5,2.8,0,0,0.08425936769850073
2530,11,11,4,2.75,0,0,0.16135908681395839
1123,11,10,4,2.75,0,0,0.16399974231739545
4319,14,14,6,2.3333333333333335,0,0,0.21831075235299377
4761,12,12,4,3.0,0,0,0.12945290101934967
4450,7,6,3,2.3333333333333335,0,0,0.12017928676362945
3209,11,9,5,2.2,0,0,0.11356357053326997
1126,9,9,3,3.0,0,0,0.2266385505407118
1254,5,5,2,2.5,0,0,0.2580058818503925
4316,20,17,8,2.5,0,0,0.42611741413658494
4375,12,11,5,2.4,0,0,0.11138038070016525
3468,11,11,4,2.75,0,0,0.15760051977657039
2488,7,7,2,3.5,0,0,0.2546207881869169
1769,5,5,2,2.5,0,0,0.30410052730956744
3389,13,12,5,2.6,0,0,0.06890630819105893
1439,3,2,1,3.0,1,1,0.5426976838963379
2065,14,11,6,2.3333333333333335,0,0,0.24536610732227163
3686,9,6,4,2.25,0,0,0.282668287842558
2774,7,7,3,2.3333333333333335,0,0,0.13757491516277834
2204,12,11,5,2.4,0,0,0.061937012273260005
4833,7,6,3,2.3333333333333335,0,0,0.15646787610161902
2164,25,22,9,2.7777777777777777,1,1,0.6018922886969889
3615,10,9,4,2.5,0,0,0.0625691363082354
4390,5,5,2,2.5,0,0,0.13975270947159016
1985,8,6,3,2.6666666666666665,0,0,0.1513594987215009
4288,12,11,5,2.4,0,0,0.08404455770052928
3073,5,5,2,2.5,0,0,0.3208377482776498
3983,11,10,2,5.5,1,1,0.5744363519268423
1304,7,7,3,2.3333333333333335,0,0,0.04581324955830023
4227,7,7,3,2.3333333333333335,0,0,0.07755839389716523
2770,5,4,2,2.5,0,0,0.3135590831831167
1454,11,10,4,2.75,0,0,0.06870973709640009
4335,17,15,7,2.4285714285714284,0,0,0.18712916772174837
3738,10,10,4,2.5,0,0,0.09620436483533668
1927,6,6,2,3.0,0,0,0.14247697099747716
3681,10,8,4,2.5,0,0,0.1346310153325673
1728,7,7,3,2.3333333333333335,0,0,0.3364006217720303
1010,12,10,5,2.4,0,0,0.06213202016183553
2383,12,11,5,2.4,0,0,0.07413733512699215
3513,7,7,2,3.5,0,0,0.2876138172116548
3708,7,7,3,2.3333333333333335,0,0,0.08071952471435397
4784,5,5,2,2.5,0,0,0.14107462684726504
4364,22,19,9,2.4444444444444446,0,0,0.44120068658305495
1493,15,14,6,2.5,0,0,0.15771069123854398
3828,9,8,4,2.25,0,0,0.1047056504141715
2282,3,3,1,3.0,0,0,0.2897912524781035
2704,6,6,2,3.0,0,0,0.24299110030041327
3867,8,8,3,2.6666666666666665,0,0,0.05775837294091087
3747,5,5,2,2.5,0,0,0.11427094979307406
4220,16,13,5,3.2,0,0,0.4123831389738955
4504,14,13,5,2.8,0,0,0.08329740561737348
4608,12,10,4,3.0,0,0,0.06561983981210077
3053,9,8,3,3.0,0,0,0.08631960558831764
4096,10,10,4,2.5,0,0,0.07234922989299741
2934,9,9,4,2.25,0,0,0.12401829322790221
1527,14,12,5,2.8,0,0,0.1458711046370438
3862,21,19,6,3.5,0,0,0.39644275824425135
2134,7,7,3,2.3333333333333335,0,0,0.19642397379121482
1251,3,3,1,3.0,0,0,0.2897912524781035
3676,6,6,2,3.0,0,0,0.25250078536568293
2992,3,3,1,3.0,0,0,0.2897912524781035
4124,17,16,7,2.4285714285714284,0,0,0.23033873851273876
4756,14,12,6,2.3333333333333335,0,0,0.09459496556433973
1229,8,8,3,2.6666666666666665,0,0,0.07027323242836085
4733,9,8,4,2.25,0,0,0.10875201268793755
3968,5,5,2,2.5,0,0,0.18093989455315337
4935,8,8,3,2.6666666666666665,0,0,0.08267591646057575
2143,7,7,3,2.3333333333333335,0,0,0.09971714599382742
3657,20,18,8,2.5,0,0,0.37908101690498425
2734,3,3,1,3.0,0,0,0.2897912524781035
1080,5,5,2,2.5,0,0,0.1367134278914594
4091,14,14,6,2.3333333333333335,0,0,0.2712974369260884
4589,16,13,5,3.2,0,0,0.16402660582251447
4197,17,15,6,2.8333333333333335,0,0,0.15124867294743952
4553,7,7,2,3.5,0,0,0.23317747952225942
3045,11,10,4,2.75,0,0,0.056102224315117244
2079,14,12,5,2.8,0,0,0.08349937474308511
1108,12,11,4,3.0,0,0,0.09330718171755081
3931,13,13,5,2.6,0,0,0.37750176061183804
2788,9,8,4,2.25,0,0,0.0936578492268084
2544,9,9,4,2.25,0,0,0.06447550397144887
2439,10,10,4,2.5,0,0,0.14799500866786172
1472,16,14,6,2.6666666666666665,0,0,0.129818601075937
3781,7,7,3,2.3333333333333335,0,0,0.050182906604193424
1079,6,6,2,3.0,0,0,0.14744149723142672
4644,6,6,2,3.0,0,0,0.14671252762399364
4477,7,7,2,3.5,0,0,0.24378041636742917
1993,9,8,3,3.0,0,0,0.10185372510577989
2398,7,7,3,2.3333333333333335,0,0,0.09574054939554466
2945,5,5,2,2.5,0,0,0.36914622883189097
1726,13,10,5,2.6,0,0,0.20051722145580128
4479,9,7,4,2.25,0,0,0.2955230612084789
1149,7,6,2,3.5,0,0,0.2928501577127612
1403,10,10,4,2.5,0,0,0.08266604700251518
4856,8,8,3,2.6666666666666665,0,0,0.16936984473040773
1449,9,8,4,2.25,0,0,0.03818450888877925
3993,3,3,1,3.0,0,0,0.2897912524781035
3494,7,7,3,2.3333333333333335,0,0,0.06417859432799504
3763,13,12,5,2.6,0,0,0.0818382508199248
2807,11,9,4,2.75,0,0,0.09434655027474513
4923,13,13,5,2.6,0,0,0.1510499541776986
3912,7,6,3,2.3333333333333335,0,0,0.17959427273948517
5000,7,7,3,2.3333333333333335,0,0,0.11964655454717694
3346,6,6,3,2.0,0,0,0.06342662405985425
1039,2,2,1,2.0,0,0,0.3964455624045606
3064,4,4,2,2.0,0,0,0.1496133216692154
4794,11,11,4,2.75,0,0,0.0986387313627159
3312,9,9,4,2.25,0,0,0.1490177843212853
1980,10,10,5,2.0,0,0,0.19248492921799976
1883,10,8,5,2.0,0,0,0.14864983496386652
4160,13,13,6,2.1666666666666665,0,0,0.2171464996586616
3212,4,4,2,2.0,0,0,0.23936313716750632
2327,10,9,4,2.5,0,0,0.09405303844089179
4439,8,7,3,2.6666666666666665,0,0,0.12869747075193969
4883,10,9,5,2.0,0,0,0.157334130774317
2064,8,8,3,2.6666666666666665,0,0,0.0939050098226572
3416,14,12,5,2.8,0,0,0.27364678582458496
1536,8,8,3,2.6666666666666665,0,0,0.07281402770238418
1953,4,4,1,4.0,0,0,0.34962092857369537
3415,6,6,2,3.0,0,0,0.14840790344925223
2977,12,10,4,3.0,0,0,0.08162928418738268
3208,14,10,5,2.8,0,0,0.4244247749658481
3344,12,10,5,2.4,0,0,0.09999916003973942
3356,16,15,6,2.6666666666666665,0,0,0.14012327618121723
3227,15,13,5,3.0,0,0,0.19447993501048103
1505,8,8,2,4.0,0,0,0.3492226144469188
1253,6,6,2,3.0,0,0,0.43775883507437424
2260,8,7,3,2.6666666666666665,0,0,0.14400455502155965
3520,11,9,4,2.75,0,0,0.09227266450509179
1051,20,16,6,3.3333333333333335,0,0,0.29833348380818875
1754,14,14,5,2.8,0,0,0.18502926438053494
1421,11,10,4,2.75,0,0,0.051938582092894654
3104,18,14,6,3.0,0,0,0.26405535327357904
1130,11,10,4,2.75,0,0,0.03709079668584623
4594,18,17,7,2.5714285714285716,0,0,0.247317064616108
4192,15,14,5,3.0,0,0,0.16350730521132859
2372,6,5,2,3.0,0,0,0.22220331786850342
3441,6,5,2,3.0,0,0,0.4682667854290847
3380,18,16,6,3.0,0,0,0.20834707571723343
2670,6,6,2,3.0,0,0,0.12388241693970359
2011,18,15,8,2.25,0,0,0.306165789651414
1435,15,15,5,3.0,0,0,0.24711039649084707
4030,20,19,5,4.0,0,1,0.49862782175930365
1235,19,16,8,2.375,0,0,0.28477327733205987
3984,6,6,2,3.0,0,0,0.12908556004662364
4529,10,7,4,2.5,0,1,0.5411937958518994
1855,13,12,4,3.25,0,0,0.1391794764431919
4299,15,12,6,2.5,0,0,0.12522984760467215
2905,6,6,2,3.0,0,0,0.3915092683000417
2796,12,9,5,2.4,0,0,0.31083568920239796
2129,16,15,6,2.6666666666666665,0,0,0.14397497611291935
1501,10,10,4,2.5,0,0,0.06609593808058674
1105,6,6,2,3.0,0,0,0.19846897703956146
3798,6,6,2,3.0,0,0,0.3084055712342007
4592,16,14,6,2.6666666666666665,0,0,0.1540690103725658
1838,10,10,4,2.5,0,0,0.07959634568802554
4485,12,11,4,3.0,0,0,0.07726085090340963
3370,11,9,4,2.75,0,0,0.053892617072439246
3434,5,5,1,5.0,1,1,0.6107149545122571
4215,18,16,4,4.5,0,0,0.43756802166325426
1869,11,9,4,2.75,0,0,0.3689760097279777
1163,9,8,3,3.0,0,0,0.20237109381201582
4811,7,6,3,2.3333333333333335,0,0,0.09941659646349478
3222,10,8,4,2.5,0,0,0.07347442537620807
2856,4,4,2,2.0,0,0,0.13806494435441927
1041,10,10,4,2.5,0,0,0.09463801229743192
4552,8,8,3,2.6666666666666665,0,0,0.1396383389170151
2516,8,6,2,4.0,0,0,0.36053795493977114
1090,12,11,3,4.0,0,0,0.32470730779020623
2889,2,2,1,2.0,0,0,0.2211173225478523
4898,6,6,3,2.0,0,0,0.1179952257963
4998,2,2,1,2.0,0,0,0.2211173225478523
3075,6,6,3,2.0,0,0,0.283946607102255
3135,6,6,3,2.0,0,0,0.17046301541623607
2780,6,5,2,3.0,0,0,0.3445761940222288
1876,2,2,1,2.0,0,0,0.2211173225478523
4968,7,5,3,2.3333333333333335,0,0,0.2759658665377909
2379,6,6,3,2.0,0,0,0.19757161120046107
4696,7,7,3,2.3333333333333335,0,0,0.07261557103146066
4525,15,10,6,2.5,0,0,0.41972880532554896
2316,6,6,3,2.0,0,0,0.15028896099347747
1950,10,8,5,2.0,0,0,0.29587179110063766
1789,10,10,5,2.0,0,0,0.21113512215510613
2152,12,11,5,2.4,0,0,0.07796971216080963
3556,10,10,4,2.5,0,0,0.07545515463740021
2521,10,9,3,3.3333333333333335,0,0,0.1889675184094776
3220,12,10,5,2.4,0,0,0.10991760503147752
1381,15,12,5,3.0,0,0,0.14915596241468
4050,9,7,3,3.0,0,0,0.11710510564098303
2833,4,4,1,4.0,0,0,0.34962092857369537
1987,9,9,3,3.0,0,0,0.10294434515576649
3570,11,8,4,2.75,0,0,0.22833782736106908
1320,10,9,4,2.5,0,0,0.017684667588459303
4473,14,13,4,3.5,0,0,0.16224360727500253
3878,16,15,5,3.2,0,0,0.18674526907303687
4493,10,8,4,2.5,0,0,0.2551479342090173
4194,14,14,6,2.3333333333333335,0,0,0.2246935874832079
3719,19,15,6,3.1666666666666665,0,0,0.20465349944027866
1336,9,8,3,3.0,0,0,0.09154262426885817
1076,13,9,4,3.25,0,0,0.19339567703623498
1261,8,7,2,4.0,0,0,0.3599724437232488
4409,7,7,2,3.5,0,0,0.24156175949747696
1684,8,7,3,2.6666666666666665,0,0,0.09546176969104475
2750,8,8,3,2.6666666666666665,0,0,0.17147033155072708
1721,6,6,2,3.0,0,0,0.3438767061694728
2877,6,6,2,3.0,0,0,0.13582702603137853
3848,14,13,5,2.8,0,0,0.13522398357679347
3650,6,6,2,3.0,0,0,0.13333349456350654
2318,6,5,2,3.0,0,0,0.21394872911897814
1194,9,9,3,3.0,0,0,0.1247803770207682
1736,12,9,5,2.4,0,0,0.08004235902327103
4950,9,9,3,3.0,0,0,0.1487565514217251
2481,6,6,2,3.0,0,0,0.25141206927353993
1296,17,16,6,2.8333333333333335,0,0,0.1877608502412628
2824,9,8,3,3.0,0,0,0.14869569409882855
1648,10,8,4,2.5,0,0,0.2695928059271309
4259,12,10,5,2.4,0,0,0.07348166850109582
1325,9,8,3,3.0,0,0,0.08451153107075426
3351,6,5,2,3.0,0,0,0.29936423143182556
4146,15,12,6,2.5,0,0,0.23890121218406477
4664,8,7,3,2.6666666666666665,0,0,0.11455011014982563
3712,8,8,3,2.6666666666666665,0,0,0.13569385401021475
4478,9,9,3,3.0,0,0,0.16770654103299024
1118,18,18,6,3.0,0,0,0.4152577500824412
1996,10,9,4,2.5,0,0,0.11024817742096504
4424,8,8,3,2.6666666666666665,0,0,0.08945188669113835
4105,10,10,4,2.5,0,0,0.08270262076712481
4915,16,14,7,2.2857142857142856,0,0,0.2441303083000933
3927,9,9,3,3.0,0,0,0.12274702399163373
2410,11,11,3,3.6666666666666665,0,0,0.325339510045723
3138,13,11,4,3.25,0,0,0.2525595324689329
1870,25,21,8,3.125,0,0,0.4796093224437626
4660,8,8,3,2.6666666666666665,0,0,0.13364646040473532
4661,17,15,7,2.4285714285714284,0,0,0.35122765467607725
2407,10,10,3,3.3333333333333335,0,0,0.16871658667601652
4634,9,8,3,3.0,0,0,0.08073354422924824
4112,18,16,5,3.6,0,0,0.26946317172592976
2428,17,16,6,2.8333333333333335,0,0,0.1724997401293473
3671,10,8,3,3.3333333333333335,0,0,0.34931552135679084
3946,13,12,5,2.6,0,0,0.07191322281252195
3355,6,6,2,3.0,0,0,0.21186012395439646
1583,21,17,6,3.5,0,0,0.28999334426960566
1008,12,11,2,6.0,1,1,0.6515255072039824
4894,8,8,3,2.6666666666666665,0,0,0.10865321656055897
4252,9,9,3,3.0,0,0,0.10478580217010423
3428,8,7,3,2.6666666666666665,0,0,0.07458203868036568
1988,6,6,2,3.0,0,0,0.2557946802061848
4157,6,6,2,3.0,0,0,0.23029031621373375
4788,13,11,5,2.6,0,0,0.11270390277188404
1903,10,10,4,2.5,0,0,0.05218609695809121
3578,6,6,2,3.0,0,0,0.22525572571047184
3088,8,7,3,2.6666666666666665,0,0,0.1901037352322327
1322,15,14,4,3.75,0,0,0.28672464686669535
1698,9,6,3,3.0,0,0,0.3859232772176063
4185,6,5,2,3.0,0,0,0.2110929605330908
3396,13,13,5,2.6,0,0,0.14845920543580138
3412,4,4,1,4.0,0,0,0.34962092857369537
3321,14,13,5,2.8,0,0,0.10780082169864393
1937,13,12,5,2.6,0,0,0.13063358934186234
4006,12,12,4,3.0,0,0,0.1461049672940111
1276,13,11,5,2.6,0,0,0.07051596151490785
3303,8,8,3,2.6666666666666665,0,0,0.1863850917446749
2786,7,7,3,2.3333333333333335,0,0,0.05097739264684261
1885,11,9,4,2.75,0,0,0.12312084008505432
4054,5,5,2,2.5,0,0,0.17192287313786367
3972,14,14,6,2.3333333333333335,0,0,0.2191681919098941
4190,21,18,9,2.3333333333333335,0,0,0.38601583765106046
3264,10,10,5,2.0,0,0,0.14466503885262225
2942,12,11,3,4.0,0,0,0.4348286099046564
4049,12,12,3,4.0,0,0,0.4462898170693029
1954,11,11,3,3.6666666666666665,0,0,0.2571098780442261
